Time	Node	Type	Packets	
745	1	CacheMisses	0
745	2	CacheHits	0
745	2	CacheMisses	0
746	0	CacheHits	0
746	0	CacheMisses	0
746	1	CacheHits	0
746	1	CacheMisses	0
746	2	CacheHits	0
746	2	CacheMisses	1
747	0	CacheHits	0
747	0	CacheMisses	0
747	1	CacheHits	0
747	1	CacheMisses	0
747	2	CacheHits	0
747	2	CacheMisses	0
748	0	CacheHits	0
748	0	CacheMisses	0
748	1	CacheHits	0
748	1	CacheMisses	0
748	2	CacheHits	0
748	2	CacheMisses	0
749	0	CacheHits	0
749	0	CacheMisses	0
749	1	CacheHits	0
749	1	CacheMisses	0
749	2	CacheHits	0
749	2	CacheMisses	0
750	0	CacheHits	0
750	0	CacheMisses	0
750	1	CacheHits	0
750	1	CacheMisses	0
750	2	CacheHits	0
750	2	CacheMisses	0
751	0	CacheHits	0
751	0	CacheMisses	0
751	1	CacheHits	0
751	1	CacheMisses	0
751	2	CacheHits	0
751	2	CacheMisses	0
752	0	CacheHits	0
752	0	CacheMisses	0
752	1	CacheHits	0
752	1	CacheMisses	0
752	2	CacheHits	0
752	2	CacheMisses	0
753	0	CacheHits	0
753	0	CacheMisses	0
753	1	CacheHits	0
753	1	CacheMisses	0
753	2	CacheHits	0
753	2	CacheMisses	0
754	0	CacheHits	0
754	0	CacheMisses	0
754	1	CacheHits	0
754	1	CacheMisses	0
754	2	CacheHits	0
754	2	CacheMisses	0
755	0	CacheHits	0
755	0	CacheMisses	0
755	1	CacheHits	0
755	1	CacheMisses	0
755	2	CacheHits	0
755	2	CacheMisses	0
756	0	CacheHits	0
756	0	CacheMisses	0
756	1	CacheHits	0
756	1	CacheMisses	0
756	2	CacheHits	0
756	2	CacheMisses	0
757	0	CacheHits	0
757	0	CacheMisses	0
757	1	CacheHits	0
757	1	CacheMisses	0
757	2	CacheHits	0
757	2	CacheMisses	0
758	0	CacheHits	0
758	0	CacheMisses	0
758	1	CacheHits	0
758	1	CacheMisses	0
758	2	CacheHits	0
758	2	CacheMisses	0
759	0	CacheHits	0
759	0	CacheMisses	0
759	1	CacheHits	0
759	1	CacheMisses	0
759	2	CacheHits	0
759	2	CacheMisses	0
760	0	CacheHits	0
760	0	CacheMisses	0
760	1	CacheHits	0
760	1	CacheMisses	0
760	2	CacheHits	0
760	2	CacheMisses	0
761	0	CacheHits	0
761	0	CacheMisses	0
761	1	CacheHits	0
761	1	CacheMisses	0
761	2	CacheHits	0
761	2	CacheMisses	0
762	0	CacheHits	0
762	0	CacheMisses	0
762	1	CacheHits	0
762	1	CacheMisses	0
762	2	CacheHits	0
762	2	CacheMisses	0
763	0	CacheHits	0
763	0	CacheMisses	0
763	1	CacheHits	0
763	1	CacheMisses	0
763	2	CacheHits	0
763	2	CacheMisses	0
764	0	CacheHits	0
764	0	CacheMisses	0
764	1	CacheHits	0
764	1	CacheMisses	0
764	2	CacheHits	0
764	2	CacheMisses	0
765	0	CacheHits	0
765	0	CacheMisses	0
765	1	CacheHits	0
765	1	CacheMisses	0
765	2	CacheHits	0
765	2	CacheMisses	0
766	0	CacheHits	0
766	0	CacheMisses	0
766	1	CacheHits	0
766	1	CacheMisses	0
766	2	CacheHits	0
766	2	CacheMisses	0
767	0	CacheHits	0
767	0	CacheMisses	0
767	1	CacheHits	0
767	1	CacheMisses	0
767	2	CacheHits	0
767	2	CacheMisses	0
768	0	CacheHits	0
768	0	CacheMisses	0
768	1	CacheHits	0
768	1	CacheMisses	0
768	2	CacheHits	0
768	2	CacheMisses	0
769	0	CacheHits	0
769	0	CacheMisses	0
769	1	CacheHits	0
769	1	CacheMisses	0
769	2	CacheHits	0
769	2	CacheMisses	0
770	0	CacheHits	0
770	0	CacheMisses	0
770	1	CacheHits	0
770	1	CacheMisses	0
770	2	CacheHits	0
770	2	CacheMisses	0
771	0	CacheHits	0
771	0	CacheMisses	0
771	1	CacheHits	0
771	1	CacheMisses	0
771	2	CacheHits	0
771	2	CacheMisses	0
772	0	CacheHits	0
772	0	CacheMisses	0
772	1	CacheHits	0
772	1	CacheMisses	0
772	2	CacheHits	0
772	2	CacheMisses	0
773	0	CacheHits	0
773	0	CacheMisses	0
773	1	CacheHits	0
773	1	CacheMisses	0
773	2	CacheHits	0
773	2	CacheMisses	0
774	0	CacheHits	0
774	0	CacheMisses	0
774	1	CacheHits	0
774	1	CacheMisses	0
774	2	CacheHits	0
774	2	CacheMisses	0
775	0	CacheHits	0
775	0	CacheMisses	0
775	1	CacheHits	0
775	1	CacheMisses	0
775	2	CacheHits	0
775	2	CacheMisses	0
776	0	CacheHits	0
776	0	CacheMisses	0
776	1	CacheHits	0
776	1	CacheMisses	0
776	2	CacheHits	0
776	2	CacheMisses	0
777	0	CacheHits	0
777	0	CacheMisses	0
777	1	CacheHits	0
777	1	CacheMisses	0
777	2	CacheHits	0
777	2	CacheMisses	0
778	0	CacheHits	0
778	0	CacheMisses	0
778	1	CacheHits	0
778	1	CacheMisses	0
778	2	CacheHits	0
778	2	CacheMisses	0
779	0	CacheHits	0
779	0	CacheMisses	0
779	1	CacheHits	0
779	1	CacheMisses	0
779	2	CacheHits	0
779	2	CacheMisses	0
780	0	CacheHits	0
780	0	CacheMisses	0
780	1	CacheHits	0
780	1	CacheMisses	0
780	2	CacheHits	0
780	2	CacheMisses	0
781	0	CacheHits	0
781	0	CacheMisses	1
781	1	CacheHits	0
781	1	CacheMisses	1
781	2	CacheHits	0
781	2	CacheMisses	0
782	0	CacheHits	0
782	0	CacheMisses	0
782	1	CacheHits	0
782	1	CacheMisses	0
782	2	CacheHits	0
782	2	CacheMisses	0
783	0	CacheHits	0
783	0	CacheMisses	0
783	1	CacheHits	0
783	1	CacheMisses	0
783	2	CacheHits	0
783	2	CacheMisses	0
784	0	CacheHits	0
784	0	CacheMisses	0
784	1	CacheHits	0
784	1	CacheMisses	0
784	2	CacheHits	0
784	2	CacheMisses	0
785	0	CacheHits	0
785	0	CacheMisses	0
785	1	CacheHits	0
785	1	CacheMisses	0
785	2	CacheHits	0
785	2	CacheMisses	0
786	0	CacheHits	0
786	0	CacheMisses	0
786	1	CacheHits	0
786	1	CacheMisses	0
786	2	CacheHits	0
786	2	CacheMisses	0
787	0	CacheHits	0
787	0	CacheMisses	0
787	1	CacheHits	0
787	1	CacheMisses	0
787	2	CacheHits	0
787	2	CacheMisses	0
788	0	CacheHits	0
788	0	CacheMisses	0
788	1	CacheHits	0
788	1	CacheMisses	0
788	2	CacheHits	0
788	2	CacheMisses	0
789	0	CacheHits	0
789	0	CacheMisses	0
789	1	CacheHits	0
789	1	CacheMisses	0
789	2	CacheHits	0
789	2	CacheMisses	0
790	0	CacheHits	0
790	0	CacheMisses	0
790	1	CacheHits	0
790	1	CacheMisses	0
790	2	CacheHits	0
790	2	CacheMisses	0
791	0	CacheHits	0
791	0	CacheMisses	0
791	1	CacheHits	0
791	1	CacheMisses	0
791	2	CacheHits	0
791	2	CacheMisses	0
792	0	CacheHits	0
792	0	CacheMisses	0
792	1	CacheHits	0
792	1	CacheMisses	0
792	2	CacheHits	0
792	2	CacheMisses	0
793	0	CacheHits	0
793	0	CacheMisses	0
793	1	CacheHits	0
793	1	CacheMisses	0
793	2	CacheHits	0
793	2	CacheMisses	0
794	0	CacheHits	0
794	0	CacheMisses	0
794	1	CacheHits	0
794	1	CacheMisses	0
794	2	CacheHits	0
794	2	CacheMisses	0
795	0	CacheHits	0
795	0	CacheMisses	0
795	1	CacheHits	0
795	1	CacheMisses	0
795	2	CacheHits	0
795	2	CacheMisses	0
796	0	CacheHits	0
796	0	CacheMisses	0
796	1	CacheHits	0
796	1	CacheMisses	0
796	2	CacheHits	0
796	2	CacheMisses	0
797	0	CacheHits	0
797	0	CacheMisses	0
797	1	CacheHits	0
797	1	CacheMisses	0
797	2	CacheHits	0
797	2	CacheMisses	0
798	0	CacheHits	0
798	0	CacheMisses	0
798	1	CacheHits	0
798	1	CacheMisses	0
798	2	CacheHits	0
798	2	CacheMisses	0
799	0	CacheHits	0
799	0	CacheMisses	0
799	1	CacheHits	0
799	1	CacheMisses	0
799	2	CacheHits	0
799	2	CacheMisses	0
800	0	CacheHits	0
800	0	CacheMisses	0
800	1	CacheHits	0
800	1	CacheMisses	0
800	2	CacheHits	0
800	2	CacheMisses	0
801	0	CacheHits	0
801	0	CacheMisses	0
801	1	CacheHits	0
801	1	CacheMisses	0
801	2	CacheHits	0
801	2	CacheMisses	0
802	0	CacheHits	0
802	0	CacheMisses	0
802	1	CacheHits	0
802	1	CacheMisses	0
802	2	CacheHits	0
802	2	CacheMisses	0
803	0	CacheHits	0
803	0	CacheMisses	0
803	1	CacheHits	0
803	1	CacheMisses	0
803	2	CacheHits	0
803	2	CacheMisses	0
804	0	CacheHits	0
804	0	CacheMisses	0
804	1	CacheHits	0
804	1	CacheMisses	0
804	2	CacheHits	0
804	2	CacheMisses	0
805	0	CacheHits	0
805	0	CacheMisses	0
805	1	CacheHits	0
805	1	CacheMisses	0
805	2	CacheHits	0
805	2	CacheMisses	0
806	0	CacheHits	0
806	0	CacheMisses	0
806	1	CacheHits	0
806	1	CacheMisses	0
806	2	CacheHits	0
806	2	CacheMisses	1
807	0	CacheHits	0
807	0	CacheMisses	0
807	1	CacheHits	0
807	1	CacheMisses	0
807	2	CacheHits	0
807	2	CacheMisses	0
808	0	CacheHits	0
808	0	CacheMisses	0
808	1	CacheHits	0
808	1	CacheMisses	0
808	2	CacheHits	0
808	2	CacheMisses	0
809	0	CacheHits	0
809	0	CacheMisses	0
809	1	CacheHits	0
809	1	CacheMisses	0
809	2	CacheHits	0
809	2	CacheMisses	0
810	0	CacheHits	0
810	0	CacheMisses	0
810	1	CacheHits	0
810	1	CacheMisses	0
810	2	CacheHits	0
810	2	CacheMisses	0
811	0	CacheHits	0
811	0	CacheMisses	0
811	1	CacheHits	0
811	1	CacheMisses	0
811	2	CacheHits	0
811	2	CacheMisses	0
812	0	CacheHits	0
812	0	CacheMisses	0
812	1	CacheHits	0
812	1	CacheMisses	0
812	2	CacheHits	0
812	2	CacheMisses	0
813	0	CacheHits	0
813	0	CacheMisses	0
813	1	CacheHits	0
813	1	CacheMisses	0
813	2	CacheHits	0
813	2	CacheMisses	0
814	0	CacheHits	0
814	0	CacheMisses	0
814	1	CacheHits	0
814	1	CacheMisses	0
814	2	CacheHits	0
814	2	CacheMisses	0
815	0	CacheHits	0
815	0	CacheMisses	0
815	1	CacheHits	0
815	1	CacheMisses	0
815	2	CacheHits	0
815	2	CacheMisses	0
816	0	CacheHits	0
816	0	CacheMisses	0
816	1	CacheHits	0
816	1	CacheMisses	0
816	2	CacheHits	0
816	2	CacheMisses	0
817	0	CacheHits	0
817	0	CacheMisses	0
817	1	CacheHits	0
817	1	CacheMisses	0
817	2	CacheHits	0
817	2	CacheMisses	0
818	0	CacheHits	0
818	0	CacheMisses	0
818	1	CacheHits	0
818	1	CacheMisses	0
818	2	CacheHits	0
818	2	CacheMisses	0
819	0	CacheHits	0
819	0	CacheMisses	0
819	1	CacheHits	0
819	1	CacheMisses	0
819	2	CacheHits	0
819	2	CacheMisses	0
820	0	CacheHits	0
820	0	CacheMisses	0
820	1	CacheHits	0
820	1	CacheMisses	0
820	2	CacheHits	0
820	2	CacheMisses	0
821	0	CacheHits	0
821	0	CacheMisses	0
821	1	CacheHits	0
821	1	CacheMisses	0
821	2	CacheHits	0
821	2	CacheMisses	0
822	0	CacheHits	0
822	0	CacheMisses	0
822	1	CacheHits	0
822	1	CacheMisses	0
822	2	CacheHits	0
822	2	CacheMisses	0
823	0	CacheHits	0
823	0	CacheMisses	0
823	1	CacheHits	0
823	1	CacheMisses	0
823	2	CacheHits	0
823	2	CacheMisses	0
824	0	CacheHits	0
824	0	CacheMisses	0
824	1	CacheHits	0
824	1	CacheMisses	0
824	2	CacheHits	0
824	2	CacheMisses	0
825	0	CacheHits	0
825	0	CacheMisses	0
825	1	CacheHits	0
825	1	CacheMisses	0
825	2	CacheHits	0
825	2	CacheMisses	0
826	0	CacheHits	0
826	0	CacheMisses	0
826	1	CacheHits	0
826	1	CacheMisses	0
826	2	CacheHits	0
826	2	CacheMisses	0
827	0	CacheHits	0
827	0	CacheMisses	0
827	1	CacheHits	0
827	1	CacheMisses	0
827	2	CacheHits	0
827	2	CacheMisses	0
828	0	CacheHits	0
828	0	CacheMisses	0
828	1	CacheHits	0
828	1	CacheMisses	0
828	2	CacheHits	0
828	2	CacheMisses	0
829	0	CacheHits	0
829	0	CacheMisses	0
829	1	CacheHits	0
829	1	CacheMisses	0
829	2	CacheHits	0
829	2	CacheMisses	0
830	0	CacheHits	0
830	0	CacheMisses	0
830	1	CacheHits	0
830	1	CacheMisses	0
830	2	CacheHits	0
830	2	CacheMisses	0
831	0	CacheHits	0
831	0	CacheMisses	0
831	1	CacheHits	0
831	1	CacheMisses	0
831	2	CacheHits	0
831	2	CacheMisses	0
832	0	CacheHits	0
832	0	CacheMisses	0
832	1	CacheHits	0
832	1	CacheMisses	0
832	2	CacheHits	0
832	2	CacheMisses	0
833	0	CacheHits	0
833	0	CacheMisses	0
833	1	CacheHits	0
833	1	CacheMisses	0
833	2	CacheHits	0
833	2	CacheMisses	0
834	0	CacheHits	0
834	0	CacheMisses	0
834	1	CacheHits	0
834	1	CacheMisses	0
834	2	CacheHits	0
834	2	CacheMisses	0
835	0	CacheHits	0
835	0	CacheMisses	0
835	1	CacheHits	0
835	1	CacheMisses	0
835	2	CacheHits	0
835	2	CacheMisses	0
836	0	CacheHits	0
836	0	CacheMisses	0
836	1	CacheHits	0
836	1	CacheMisses	0
836	2	CacheHits	0
836	2	CacheMisses	0
837	0	CacheHits	0
837	0	CacheMisses	0
837	1	CacheHits	0
837	1	CacheMisses	0
837	2	CacheHits	0
837	2	CacheMisses	0
838	0	CacheHits	0
838	0	CacheMisses	0
838	1	CacheHits	0
838	1	CacheMisses	0
838	2	CacheHits	0
838	2	CacheMisses	0
839	0	CacheHits	0
839	0	CacheMisses	0
839	1	CacheHits	0
839	1	CacheMisses	0
839	2	CacheHits	0
839	2	CacheMisses	0
840	0	CacheHits	0
840	0	CacheMisses	0
840	1	CacheHits	0
840	1	CacheMisses	0
840	2	CacheHits	0
840	2	CacheMisses	0
841	0	CacheHits	0
841	0	CacheMisses	1
841	1	CacheHits	0
841	1	CacheMisses	1
841	2	CacheHits	0
841	2	CacheMisses	0
842	0	CacheHits	0
842	0	CacheMisses	0
842	1	CacheHits	0
842	1	CacheMisses	0
842	2	CacheHits	0
842	2	CacheMisses	0
843	0	CacheHits	0
843	0	CacheMisses	0
843	1	CacheHits	0
843	1	CacheMisses	0
843	2	CacheHits	0
843	2	CacheMisses	0
844	0	CacheHits	0
844	0	CacheMisses	0
844	1	CacheHits	0
844	1	CacheMisses	0
844	2	CacheHits	0
844	2	CacheMisses	0
845	0	CacheHits	0
845	0	CacheMisses	0
845	1	CacheHits	0
845	1	CacheMisses	0
845	2	CacheHits	0
845	2	CacheMisses	0
846	0	CacheHits	0
846	0	CacheMisses	0
846	1	CacheHits	0
846	1	CacheMisses	0
846	2	CacheHits	0
846	2	CacheMisses	0
847	0	CacheHits	0
847	0	CacheMisses	0
847	1	CacheHits	0
847	1	CacheMisses	0
847	2	CacheHits	0
847	2	CacheMisses	0
848	0	CacheHits	0
848	0	CacheMisses	0
848	1	CacheHits	0
848	1	CacheMisses	0
848	2	CacheHits	0
848	2	CacheMisses	0
849	0	CacheHits	0
849	0	CacheMisses	0
849	1	CacheHits	0
849	1	CacheMisses	0
849	2	CacheHits	0
849	2	CacheMisses	0
850	0	CacheHits	0
850	0	CacheMisses	0
850	1	CacheHits	0
850	1	CacheMisses	0
850	2	CacheHits	0
850	2	CacheMisses	0
851	0	CacheHits	0
851	0	CacheMisses	0
851	1	CacheHits	0
851	1	CacheMisses	0
851	2	CacheHits	0
851	2	CacheMisses	0
852	0	CacheHits	0
852	0	CacheMisses	0
852	1	CacheHits	0
852	1	CacheMisses	0
852	2	CacheHits	0
852	2	CacheMisses	0
853	0	CacheHits	0
853	0	CacheMisses	0
853	1	CacheHits	0
853	1	CacheMisses	0
853	2	CacheHits	0
853	2	CacheMisses	0
854	0	CacheHits	0
854	0	CacheMisses	0
854	1	CacheHits	0
854	1	CacheMisses	0
854	2	CacheHits	0
854	2	CacheMisses	0
855	0	CacheHits	0
855	0	CacheMisses	0
855	1	CacheHits	0
855	1	CacheMisses	0
855	2	CacheHits	0
855	2	CacheMisses	0
856	0	CacheHits	0
856	0	CacheMisses	0
856	1	CacheHits	0
856	1	CacheMisses	0
856	2	CacheHits	0
856	2	CacheMisses	0
857	0	CacheHits	0
857	0	CacheMisses	0
857	1	CacheHits	0
857	1	CacheMisses	0
857	2	CacheHits	0
857	2	CacheMisses	0
858	0	CacheHits	0
858	0	CacheMisses	0
858	1	CacheHits	0
858	1	CacheMisses	0
858	2	CacheHits	0
858	2	CacheMisses	0
859	0	CacheHits	0
859	0	CacheMisses	0
859	1	CacheHits	0
859	1	CacheMisses	0
859	2	CacheHits	0
859	2	CacheMisses	0
860	0	CacheHits	0
860	0	CacheMisses	0
860	1	CacheHits	0
860	1	CacheMisses	0
860	2	CacheHits	0
860	2	CacheMisses	0
861	0	CacheHits	0
861	0	CacheMisses	0
861	1	CacheHits	0
861	1	CacheMisses	0
861	2	CacheHits	0
861	2	CacheMisses	0
862	0	CacheHits	0
862	0	CacheMisses	0
862	1	CacheHits	0
862	1	CacheMisses	0
862	2	CacheHits	0
862	2	CacheMisses	0
863	0	CacheHits	0
863	0	CacheMisses	0
863	1	CacheHits	0
863	1	CacheMisses	0
863	2	CacheHits	0
863	2	CacheMisses	0
864	0	CacheHits	0
864	0	CacheMisses	0
864	1	CacheHits	0
864	1	CacheMisses	0
864	2	CacheHits	0
864	2	CacheMisses	0
865	0	CacheHits	0
865	0	CacheMisses	0
865	1	CacheHits	0
865	1	CacheMisses	0
865	2	CacheHits	0
865	2	CacheMisses	0
866	0	CacheHits	0
866	0	CacheMisses	0
866	1	CacheHits	0
866	1	CacheMisses	0
866	2	CacheHits	0
866	2	CacheMisses	1
867	0	CacheHits	0
867	0	CacheMisses	0
867	1	CacheHits	0
867	1	CacheMisses	0
867	2	CacheHits	0
867	2	CacheMisses	0
868	0	CacheHits	0
868	0	CacheMisses	0
868	1	CacheHits	0
868	1	CacheMisses	0
868	2	CacheHits	0
868	2	CacheMisses	0
869	0	CacheHits	0
869	0	CacheMisses	0
869	1	CacheHits	0
869	1	CacheMisses	0
869	2	CacheHits	0
869	2	CacheMisses	0
870	0	CacheHits	0
870	0	CacheMisses	0
870	1	CacheHits	0
870	1	CacheMisses	0
870	2	CacheHits	0
870	2	CacheMisses	0
871	0	CacheHits	0
871	0	CacheMisses	0
871	1	CacheHits	0
871	1	CacheMisses	0
871	2	CacheHits	0
871	2	CacheMisses	0
872	0	CacheHits	0
872	0	CacheMisses	0
872	1	CacheHits	0
872	1	CacheMisses	0
872	2	CacheHits	0
872	2	CacheMisses	0
873	0	CacheHits	0
873	0	CacheMisses	0
873	1	CacheHits	0
873	1	CacheMisses	0
873	2	CacheHits	0
873	2	CacheMisses	0
874	0	CacheHits	0
874	0	CacheMisses	0
874	1	CacheHits	0
874	1	CacheMisses	0
874	2	CacheHits	0
874	2	CacheMisses	0
875	0	CacheHits	0
875	0	CacheMisses	0
875	1	CacheHits	0
875	1	CacheMisses	0
875	2	CacheHits	0
875	2	CacheMisses	0
876	0	CacheHits	0
876	0	CacheMisses	0
876	1	CacheHits	0
876	1	CacheMisses	0
876	2	CacheHits	0
876	2	CacheMisses	0
877	0	CacheHits	0
877	0	CacheMisses	0
877	1	CacheHits	0
877	1	CacheMisses	0
877	2	CacheHits	0
877	2	CacheMisses	0
878	0	CacheHits	0
878	0	CacheMisses	0
878	1	CacheHits	0
878	1	CacheMisses	0
878	2	CacheHits	0
878	2	CacheMisses	0
879	0	CacheHits	0
879	0	CacheMisses	0
879	1	CacheHits	0
879	1	CacheMisses	0
879	2	CacheHits	0
879	2	CacheMisses	0
880	0	CacheHits	0
880	0	CacheMisses	0
880	1	CacheHits	0
880	1	CacheMisses	0
880	2	CacheHits	0
880	2	CacheMisses	0
881	0	CacheHits	0
881	0	CacheMisses	0
881	1	CacheHits	0
881	1	CacheMisses	0
881	2	CacheHits	0
881	2	CacheMisses	0
882	0	CacheHits	0
882	0	CacheMisses	0
882	1	CacheHits	0
882	1	CacheMisses	0
882	2	CacheHits	0
882	2	CacheMisses	0
883	0	CacheHits	0
883	0	CacheMisses	0
883	1	CacheHits	0
883	1	CacheMisses	0
883	2	CacheHits	0
883	2	CacheMisses	0
884	0	CacheHits	0
884	0	CacheMisses	0
884	1	CacheHits	0
884	1	CacheMisses	0
884	2	CacheHits	0
884	2	CacheMisses	0
885	0	CacheHits	0
885	0	CacheMisses	0
885	1	CacheHits	0
885	1	CacheMisses	0
885	2	CacheHits	0
885	2	CacheMisses	0
886	0	CacheHits	0
886	0	CacheMisses	0
886	1	CacheHits	0
886	1	CacheMisses	0
886	2	CacheHits	0
886	2	CacheMisses	0
887	0	CacheHits	0
887	0	CacheMisses	0
887	1	CacheHits	0
887	1	CacheMisses	0
887	2	CacheHits	0
887	2	CacheMisses	0
888	0	CacheHits	0
888	0	CacheMisses	0
888	1	CacheHits	0
888	1	CacheMisses	0
888	2	CacheHits	0
888	2	CacheMisses	0
889	0	CacheHits	0
889	0	CacheMisses	0
889	1	CacheHits	0
889	1	CacheMisses	0
889	2	CacheHits	0
889	2	CacheMisses	0
890	0	CacheHits	0
890	0	CacheMisses	0
890	1	CacheHits	0
890	1	CacheMisses	0
890	2	CacheHits	0
890	2	CacheMisses	0
891	0	CacheHits	0
891	0	CacheMisses	0
891	1	CacheHits	0
891	1	CacheMisses	0
891	2	CacheHits	0
891	2	CacheMisses	0
892	0	CacheHits	0
892	0	CacheMisses	0
892	1	CacheHits	0
892	1	CacheMisses	0
892	2	CacheHits	0
892	2	CacheMisses	0
893	0	CacheHits	0
893	0	CacheMisses	0
893	1	CacheHits	0
893	1	CacheMisses	0
893	2	CacheHits	0
893	2	CacheMisses	0
894	0	CacheHits	0
894	0	CacheMisses	0
894	1	CacheHits	0
894	1	CacheMisses	0
894	2	CacheHits	0
894	2	CacheMisses	0
895	0	CacheHits	0
895	0	CacheMisses	0
895	1	CacheHits	0
895	1	CacheMisses	0
895	2	CacheHits	0
895	2	CacheMisses	0
896	0	CacheHits	0
896	0	CacheMisses	0
896	1	CacheHits	0
896	1	CacheMisses	0
896	2	CacheHits	0
896	2	CacheMisses	0
897	0	CacheHits	0
897	0	CacheMisses	0
897	1	CacheHits	0
897	1	CacheMisses	0
897	2	CacheHits	0
897	2	CacheMisses	0
898	0	CacheHits	0
898	0	CacheMisses	0
898	1	CacheHits	0
898	1	CacheMisses	0
898	2	CacheHits	0
898	2	CacheMisses	0
899	0	CacheHits	0
899	0	CacheMisses	0
899	1	CacheHits	0
899	1	CacheMisses	0
899	2	CacheHits	0
899	2	CacheMisses	0
900	0	CacheHits	0
900	0	CacheMisses	0
900	1	CacheHits	0
900	1	CacheMisses	0
900	2	CacheHits	0
900	2	CacheMisses	0
901	0	CacheHits	1
901	0	CacheMisses	1
901	1	CacheHits	1
901	1	CacheMisses	1
901	2	CacheHits	1
901	2	CacheMisses	0
902	0	CacheHits	0
902	0	CacheMisses	0
902	1	CacheHits	0
902	1	CacheMisses	0
902	2	CacheHits	0
902	2	CacheMisses	0
903	0	CacheHits	0
903	0	CacheMisses	0
903	1	CacheHits	0
903	1	CacheMisses	0
903	2	CacheHits	0
903	2	CacheMisses	0
904	0	CacheHits	0
904	0	CacheMisses	0
904	1	CacheHits	0
904	1	CacheMisses	0
904	2	CacheHits	0
904	2	CacheMisses	0
905	0	CacheHits	0
905	0	CacheMisses	0
905	1	CacheHits	0
905	1	CacheMisses	0
905	2	CacheHits	0
905	2	CacheMisses	0
906	0	CacheHits	0
906	0	CacheMisses	0
906	1	CacheHits	0
906	1	CacheMisses	0
906	2	CacheHits	0
906	2	CacheMisses	0
907	0	CacheHits	0
907	0	CacheMisses	0
907	1	CacheHits	0
907	1	CacheMisses	0
907	2	CacheHits	0
907	2	CacheMisses	0
908	0	CacheHits	0
908	0	CacheMisses	0
908	1	CacheHits	0
908	1	CacheMisses	0
908	2	CacheHits	0
908	2	CacheMisses	0
909	0	CacheHits	0
909	0	CacheMisses	0
909	1	CacheHits	0
909	1	CacheMisses	0
909	2	CacheHits	0
909	2	CacheMisses	0
910	0	CacheHits	0
910	0	CacheMisses	0
910	1	CacheHits	0
910	1	CacheMisses	0
910	2	CacheHits	0
910	2	CacheMisses	0
911	0	CacheHits	0
911	0	CacheMisses	0
911	1	CacheHits	0
911	1	CacheMisses	0
911	2	CacheHits	0
911	2	CacheMisses	0
912	0	CacheHits	0
912	0	CacheMisses	0
912	1	CacheHits	0
912	1	CacheMisses	0
912	2	CacheHits	0
912	2	CacheMisses	0
913	0	CacheHits	0
913	0	CacheMisses	0
913	1	CacheHits	0
913	1	CacheMisses	0
913	2	CacheHits	0
913	2	CacheMisses	0
914	0	CacheHits	0
914	0	CacheMisses	0
914	1	CacheHits	0
914	1	CacheMisses	0
914	2	CacheHits	0
914	2	CacheMisses	0
915	0	CacheHits	0
915	0	CacheMisses	0
915	1	CacheHits	0
915	1	CacheMisses	0
915	2	CacheHits	0
915	2	CacheMisses	0
916	0	CacheHits	0
916	0	CacheMisses	0
916	1	CacheHits	0
916	1	CacheMisses	0
916	2	CacheHits	0
916	2	CacheMisses	0
917	0	CacheHits	0
917	0	CacheMisses	0
917	1	CacheHits	0
917	1	CacheMisses	0
917	2	CacheHits	0
917	2	CacheMisses	0
918	0	CacheHits	0
918	0	CacheMisses	0
918	1	CacheHits	0
918	1	CacheMisses	0
918	2	CacheHits	0
918	2	CacheMisses	0
919	0	CacheHits	0
919	0	CacheMisses	0
919	1	CacheHits	0
919	1	CacheMisses	0
919	2	CacheHits	0
919	2	CacheMisses	0
920	0	CacheHits	0
920	0	CacheMisses	0
920	1	CacheHits	0
920	1	CacheMisses	0
920	2	CacheHits	0
920	2	CacheMisses	0
921	0	CacheHits	0
921	0	CacheMisses	0
921	1	CacheHits	0
921	1	CacheMisses	0
921	2	CacheHits	0
921	2	CacheMisses	0
922	0	CacheHits	0
922	0	CacheMisses	0
922	1	CacheHits	0
922	1	CacheMisses	0
922	2	CacheHits	0
922	2	CacheMisses	0
923	0	CacheHits	0
923	0	CacheMisses	0
923	1	CacheHits	0
923	1	CacheMisses	0
923	2	CacheHits	0
923	2	CacheMisses	0
924	0	CacheHits	0
924	0	CacheMisses	0
924	1	CacheHits	0
924	1	CacheMisses	0
924	2	CacheHits	0
924	2	CacheMisses	0
925	0	CacheHits	0
925	0	CacheMisses	0
925	1	CacheHits	0
925	1	CacheMisses	0
925	2	CacheHits	0
925	2	CacheMisses	0
926	0	CacheHits	0
926	0	CacheMisses	0
926	1	CacheHits	0
926	1	CacheMisses	0
926	2	CacheHits	0
926	2	CacheMisses	1
927	0	CacheHits	0
927	0	CacheMisses	0
927	1	CacheHits	0
927	1	CacheMisses	0
927	2	CacheHits	0
927	2	CacheMisses	0
928	0	CacheHits	0
928	0	CacheMisses	0
928	1	CacheHits	0
928	1	CacheMisses	0
928	2	CacheHits	0
928	2	CacheMisses	0
929	0	CacheHits	0
929	0	CacheMisses	0
929	1	CacheHits	0
929	1	CacheMisses	0
929	2	CacheHits	0
929	2	CacheMisses	0
930	0	CacheHits	0
930	0	CacheMisses	0
930	1	CacheHits	0
930	1	CacheMisses	0
930	2	CacheHits	0
930	2	CacheMisses	0
931	0	CacheHits	0
931	0	CacheMisses	0
931	1	CacheHits	0
931	1	CacheMisses	0
931	2	CacheHits	0
